Début;Fin;Zone;Ville;Implantation;Polluant;Type;Valeur;Unité;CodeQualité;Validité
24/02/2021 14:00;24/02/2021 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.55;µg/m3;A;1
24/02/2021 15:00;24/02/2021 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.7;µg/m3;A;1
24/02/2021 16:00;24/02/2021 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;18.525;µg/m3;A;1
24/02/2021 17:00;24/02/2021 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;18.025;µg/m3;A;1
24/02/2021 18:00;24/02/2021 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;15.65;µg/m3;A;1
24/02/2021 19:00;24/02/2021 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.7;µg/m3;A;1
24/02/2021 20:00;24/02/2021 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;18.925;µg/m3;A;1
24/02/2021 21:00;24/02/2021 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;25.5;µg/m3;A;1
24/02/2021 22:00;24/02/2021 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;20.35;µg/m3;A;1
24/02/2021 23:00;25/02/2021 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;18.2;µg/m3;A;1
25/02/2021 00:00;25/02/2021 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.55;µg/m3;A;1
25/02/2021 01:00;25/02/2021 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17;µg/m3;A;1
25/02/2021 02:00;25/02/2021 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;13.6;µg/m3;A;1
25/02/2021 03:00;25/02/2021 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;12.4;µg/m3;A;1
25/02/2021 04:00;25/02/2021 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.25;µg/m3;A;1
25/02/2021 05:00;25/02/2021 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;12.25;µg/m3;A;1
25/02/2021 06:00;25/02/2021 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;13.575;µg/m3;A;1
25/02/2021 07:00;25/02/2021 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.125;µg/m3;A;1
25/02/2021 08:00;25/02/2021 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.75;µg/m3;A;1
25/02/2021 09:00;25/02/2021 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.4;µg/m3;A;1
25/02/2021 10:00;25/02/2021 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.125;µg/m3;A;1
25/02/2021 11:00;25/02/2021 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.475;µg/m3;A;1
25/02/2021 12:00;25/02/2021 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.275;µg/m3;A;1
25/02/2021 13:00;25/02/2021 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.825;µg/m3;A;1
25/02/2021 14:00;25/02/2021 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.15;µg/m3;A;1
25/02/2021 15:00;25/02/2021 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.675;µg/m3;A;1
25/02/2021 16:00;25/02/2021 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.95;µg/m3;A;1
25/02/2021 17:00;25/02/2021 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.475;µg/m3;A;1
25/02/2021 18:00;25/02/2021 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;26.875;µg/m3;A;1
25/02/2021 19:00;25/02/2021 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;12.3;µg/m3;A;1
25/02/2021 20:00;25/02/2021 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.5;µg/m3;A;1
25/02/2021 21:00;25/02/2021 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.55;µg/m3;A;1
25/02/2021 22:00;25/02/2021 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;22.65;µg/m3;A;1
25/02/2021 23:00;26/02/2021 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.85;µg/m3;A;1
26/02/2021 00:00;26/02/2021 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;18.8;µg/m3;A;1
26/02/2021 01:00;26/02/2021 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.575;µg/m3;A;1
26/02/2021 02:00;26/02/2021 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;21.6;µg/m3;A;1
26/02/2021 03:00;26/02/2021 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.125;µg/m3;A;1
26/02/2021 04:00;26/02/2021 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.25;µg/m3;A;1
26/02/2021 05:00;26/02/2021 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.975;µg/m3;A;1
26/02/2021 06:00;26/02/2021 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.275;µg/m3;A;1
26/02/2021 07:00;26/02/2021 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.425;µg/m3;A;1
26/02/2021 08:00;26/02/2021 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.4;µg/m3;A;1
26/02/2021 09:00;26/02/2021 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.85;µg/m3;A;1
26/02/2021 10:00;26/02/2021 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.225;µg/m3;A;1
26/02/2021 11:00;26/02/2021 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;18.05;µg/m3;A;1
26/02/2021 12:00;26/02/2021 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;15.525;µg/m3;A;1
26/02/2021 13:00;26/02/2021 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;18.6;µg/m3;A;1
26/02/2021 14:00;26/02/2021 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.875;µg/m3;A;1
26/02/2021 15:00;26/02/2021 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;19.6;µg/m3;A;1
26/02/2021 16:00;26/02/2021 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;21.275;µg/m3;A;1
26/02/2021 17:00;26/02/2021 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;22.5;µg/m3;A;1
26/02/2021 18:00;26/02/2021 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;21.025;µg/m3;A;1
26/02/2021 19:00;26/02/2021 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;21.65;µg/m3;A;1
26/02/2021 20:00;26/02/2021 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;26.85;µg/m3;A;1
26/02/2021 21:00;26/02/2021 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;30.125;µg/m3;A;1
26/02/2021 22:00;26/02/2021 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;29.975;µg/m3;A;1
26/02/2021 23:00;27/02/2021 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;28.675;µg/m3;A;1
27/02/2021 00:00;27/02/2021 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;25.1;µg/m3;A;1
27/02/2021 01:00;27/02/2021 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;24.1;µg/m3;A;1
27/02/2021 02:00;27/02/2021 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;19.425;µg/m3;A;1
27/02/2021 03:00;27/02/2021 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.675;µg/m3;A;1
27/02/2021 04:00;27/02/2021 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.875;µg/m3;A;1
27/02/2021 05:00;27/02/2021 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.675;µg/m3;A;1
27/02/2021 06:00;27/02/2021 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.75;µg/m3;A;1
27/02/2021 07:00;27/02/2021 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.45;µg/m3;A;1
27/02/2021 08:00;27/02/2021 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.375;µg/m3;A;1
27/02/2021 09:00;27/02/2021 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.25;µg/m3;A;1
27/02/2021 10:00;27/02/2021 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.075;µg/m3;A;1
27/02/2021 11:00;27/02/2021 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;6.975;µg/m3;A;1
27/02/2021 12:00;27/02/2021 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.925;µg/m3;A;1
27/02/2021 13:00;27/02/2021 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.25;µg/m3;A;1
27/02/2021 14:00;27/02/2021 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.75;µg/m3;A;1
27/02/2021 15:00;27/02/2021 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.975;µg/m3;A;1
27/02/2021 16:00;27/02/2021 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.75;µg/m3;A;1
27/02/2021 17:00;27/02/2021 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.275;µg/m3;A;1
27/02/2021 18:00;27/02/2021 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;13.25;µg/m3;A;1
27/02/2021 19:00;27/02/2021 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.125;µg/m3;A;1
27/02/2021 20:00;27/02/2021 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;20.525;µg/m3;A;1
27/02/2021 21:00;27/02/2021 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;26.225;µg/m3;A;1
27/02/2021 22:00;27/02/2021 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;23.375;µg/m3;A;1
27/02/2021 23:00;28/02/2021 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16;µg/m3;A;1
28/02/2021 00:00;28/02/2021 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;19.725;µg/m3;A;1
28/02/2021 01:00;28/02/2021 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.75;µg/m3;A;1
28/02/2021 02:00;28/02/2021 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;21.85;µg/m3;A;1
28/02/2021 03:00;28/02/2021 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;19.65;µg/m3;A;1
28/02/2021 04:00;28/02/2021 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.775;µg/m3;A;1
28/02/2021 05:00;28/02/2021 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;21.075;µg/m3;A;1
28/02/2021 06:00;28/02/2021 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;23.85;µg/m3;A;1
28/02/2021 07:00;28/02/2021 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;25.8;µg/m3;A;1
28/02/2021 08:00;28/02/2021 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;21.525;µg/m3;A;1
28/02/2021 09:00;28/02/2021 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;23.35;µg/m3;A;1
28/02/2021 10:00;28/02/2021 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;30.175;µg/m3;A;1
28/02/2021 11:00;28/02/2021 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;13.05;µg/m3;A;1
28/02/2021 12:00;28/02/2021 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;12.875;µg/m3;A;1
28/02/2021 13:00;28/02/2021 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;15.4;µg/m3;A;1
28/02/2021 14:00;28/02/2021 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;13.05;µg/m3;A;1
28/02/2021 15:00;28/02/2021 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;12.125;µg/m3;A;1
28/02/2021 16:00;28/02/2021 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.3;µg/m3;A;1
28/02/2021 17:00;28/02/2021 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.425;µg/m3;A;1
28/02/2021 18:00;28/02/2021 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.95;µg/m3;A;1
28/02/2021 19:00;28/02/2021 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.85;µg/m3;A;1
28/02/2021 20:00;28/02/2021 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.2;µg/m3;A;1
28/02/2021 21:00;28/02/2021 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.65;µg/m3;A;1
28/02/2021 22:00;28/02/2021 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;19.375;µg/m3;A;1
28/02/2021 23:00;01/03/2021 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;23.375;µg/m3;A;1
01/03/2021 00:00;01/03/2021 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;22.05;µg/m3;A;1
01/03/2021 01:00;01/03/2021 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;34.3;µg/m3;A;1
01/03/2021 02:00;01/03/2021 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;20.35;µg/m3;A;1
01/03/2021 03:00;01/03/2021 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;19.05;µg/m3;A;1
01/03/2021 04:00;01/03/2021 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.8;µg/m3;A;1
01/03/2021 05:00;01/03/2021 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.825;µg/m3;A;1
01/03/2021 06:00;01/03/2021 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.95;µg/m3;A;1
01/03/2021 07:00;01/03/2021 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;19.975;µg/m3;A;1
01/03/2021 08:00;01/03/2021 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;20.75;µg/m3;A;1
01/03/2021 09:00;01/03/2021 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;22.825;µg/m3;A;1
01/03/2021 10:00;01/03/2021 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;23.875;µg/m3;A;1
01/03/2021 11:00;01/03/2021 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;25;µg/m3;A;1
01/03/2021 12:00;01/03/2021 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;26.775;µg/m3;A;1
01/03/2021 13:00;01/03/2021 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;20.8;µg/m3;A;1
01/03/2021 14:00;01/03/2021 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;18.525;µg/m3;A;1
01/03/2021 15:00;01/03/2021 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;19.725;µg/m3;A;1
01/03/2021 16:00;01/03/2021 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;22.35;µg/m3;A;1
01/03/2021 17:00;01/03/2021 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;23.8;µg/m3;A;1
01/03/2021 18:00;01/03/2021 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;24.2;µg/m3;A;1
01/03/2021 19:00;01/03/2021 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;25.575;µg/m3;A;1
01/03/2021 20:00;01/03/2021 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;23.175;µg/m3;A;1
01/03/2021 21:00;01/03/2021 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;22.675;µg/m3;A;1
01/03/2021 22:00;01/03/2021 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;22.05;µg/m3;A;1
01/03/2021 23:00;02/03/2021 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;21.125;µg/m3;A;1
02/03/2021 00:00;02/03/2021 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.125;µg/m3;A;1
02/03/2021 01:00;02/03/2021 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.3;µg/m3;A;1
02/03/2021 02:00;02/03/2021 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;7.575;µg/m3;A;1
02/03/2021 03:00;02/03/2021 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.925;µg/m3;A;1
02/03/2021 04:00;02/03/2021 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.125;µg/m3;A;1
02/03/2021 05:00;02/03/2021 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;4.875;µg/m3;A;1
02/03/2021 06:00;02/03/2021 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;8.4;µg/m3;A;1
02/03/2021 07:00;02/03/2021 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;9.925;µg/m3;A;1
02/03/2021 08:00;02/03/2021 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;21.325;µg/m3;A;1
02/03/2021 09:00;02/03/2021 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.225;µg/m3;A;1
02/03/2021 10:00;02/03/2021 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;10.2;µg/m3;A;1
02/03/2021 11:00;02/03/2021 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;11.225;µg/m3;A;1
02/03/2021 12:00;02/03/2021 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;13.65;µg/m3;A;1
02/03/2021 13:00;02/03/2021 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.15;µg/m3;A;1
02/03/2021 14:00;02/03/2021 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.725;µg/m3;A;1
02/03/2021 15:00;02/03/2021 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;19.25;µg/m3;A;1
02/03/2021 16:00;02/03/2021 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;29.125;µg/m3;A;1
02/03/2021 17:00;02/03/2021 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;23.55;µg/m3;A;1
02/03/2021 18:00;02/03/2021 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;30.5;µg/m3;A;1
02/03/2021 19:00;02/03/2021 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;32.125;µg/m3;A;1
02/03/2021 20:00;02/03/2021 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;30.925;µg/m3;A;1
02/03/2021 21:00;02/03/2021 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;28.4;µg/m3;A;1
02/03/2021 22:00;02/03/2021 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;32.425;µg/m3;A;1
02/03/2021 23:00;03/03/2021 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;30.325;µg/m3;A;1
03/03/2021 00:00;03/03/2021 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;20.775;µg/m3;A;1
03/03/2021 01:00;03/03/2021 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.625;µg/m3;A;1
03/03/2021 02:00;03/03/2021 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;17.4;µg/m3;A;1
03/03/2021 03:00;03/03/2021 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;27.375;µg/m3;A;1
03/03/2021 04:00;03/03/2021 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;18.15;µg/m3;A;1
03/03/2021 05:00;03/03/2021 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.8;µg/m3;A;1
03/03/2021 06:00;03/03/2021 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;20;µg/m3;A;1
03/03/2021 07:00;03/03/2021 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;29.1;µg/m3;A;1
03/03/2021 08:00;03/03/2021 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;28.975;µg/m3;A;1
03/03/2021 09:00;03/03/2021 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;24.125;µg/m3;A;1
03/03/2021 10:00;03/03/2021 11:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;20.125;µg/m3;A;1
03/03/2021 11:00;03/03/2021 12:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;13.65;µg/m3;A;1
03/03/2021 12:00;03/03/2021 13:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;13.95;µg/m3;A;1
03/03/2021 13:00;03/03/2021 14:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;14.375;µg/m3;A;1
03/03/2021 14:00;03/03/2021 15:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;15.725;µg/m3;A;1
03/03/2021 15:00;03/03/2021 16:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;16.775;µg/m3;A;1
03/03/2021 16:00;03/03/2021 17:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;20.65;µg/m3;A;1
03/03/2021 17:00;03/03/2021 18:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;35.6;µg/m3;A;1
03/03/2021 18:00;03/03/2021 19:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;49.975;µg/m3;A;1
03/03/2021 19:00;03/03/2021 20:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;62.95;µg/m3;A;1
03/03/2021 20:00;03/03/2021 21:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;47.05;µg/m3;A;1
03/03/2021 21:00;03/03/2021 22:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;54.4;µg/m3;A;1
03/03/2021 22:00;03/03/2021 23:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;52.8;µg/m3;A;1
03/03/2021 23:00;04/03/2021 00:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;44.3;µg/m3;A;1
04/03/2021 00:00;04/03/2021 01:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;40.7;µg/m3;A;1
04/03/2021 01:00;04/03/2021 02:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;35.7;µg/m3;A;1
04/03/2021 02:00;04/03/2021 03:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;33.975;µg/m3;A;1
04/03/2021 03:00;04/03/2021 04:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;28.675;µg/m3;A;1
04/03/2021 04:00;04/03/2021 05:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;31.625;µg/m3;A;1
04/03/2021 05:00;04/03/2021 06:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;26.45;µg/m3;A;1
04/03/2021 06:00;04/03/2021 07:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;31.275;µg/m3;A;1
04/03/2021 07:00;04/03/2021 08:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;39.7;µg/m3;A;1
04/03/2021 08:00;04/03/2021 09:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;30.775;µg/m3;A;1
04/03/2021 09:00;04/03/2021 10:00;ZR OCCITANIE;Montauban;Urbaine;PM2.5;moyenne horaire validée;31.4;µg/m3;A;1
